,Finance company,Public company,Before,Operation,After,Date
27031,新闻稿：标普,世茂房地产,“稳定”,下调,“负面”,2011-03-01
27032,瑞银,碧桂园,中性,下调,卖出,2011-02-28
27033,瑞银,中国海外发展,卖出,上调,中性,2011-02-28
27034,瑞银,合景泰富,中性,上调,买进,2011-02-28
27035,瑞银,建设银行,中性,上调,买进,2011-02-28
27036,汇丰,可成科技,减持,上调,增持,2011-02-28
27037,汇丰,中兴通讯,中性,上调,增持,2011-02-28
27038,美国银行美林,中国利郎,弱于大盘,上调,买进,2011-02-28
27039,KaufmanBros,江西赛维LDK太阳能高科技有限公司首次,买进,定为,买进,2011-02-25
27040,高盛,花旗集团,确信买进,下调,中性,2011-02-25
27041,瑞银,江西铜业,中性,上调,买进,2011-02-25
27042,瑞银,欧洲电信类股,增持,下调,中性,2011-02-25
27043,ThinkEquity,甲骨文公司首次,持有,定为,持有,2011-02-24
27044,苏格兰皇家银行,HendersonGroup,持有,上调,买进,2011-02-24
27045,高盛,优酷网,中性,上调,买进,2011-02-23
27046,RBC,HollyCorp,RBC将HollyCorp评级,上调,强于大盘,2011-02-23
27047,花旗集团,索尼公司,持有,上调,买进,2011-02-23
27048,FirstGlobal,戴尔公司,弱于大盘,上调,与大盘一致,2011-02-23
27049,新闻稿：标普,利比亚长期主权,新闻稿：标普将利比亚长期主权评级,下调,BBB,2011-02-22
27050,德银,新浪,持有,下调,卖出,2011-02-22
27051,新闻稿：标普,利比亚长期主权,新闻稿：标普将利比亚长期主权评级,下调,BBB,2011-02-22
27052,汇丰,冠君产业信托,减持,上调,中性,2011-02-22
27053,汇丰,景硕科技股份有限公司,中性,上调,增持,2011-02-22
27054,新闻稿：穆迪,日本三大银行相关发行人,新闻稿：穆迪将日本三大银行相关发行人评级前景,下调,负面,2011-02-22
27055,新闻稿：穆迪,日本政府Aa2,稳定,下调,负面,2011-02-22
27056,新闻稿：穆迪,日本政府Aa2,稳定,下调,负面,2011-02-22
27057,新闻稿：惠誉,合作金库银行长期外币发行人违约,新闻稿：惠誉将合作金库银行长期外币发行人违约评级,上调,A,2011-02-22
27058,苏格兰皇家银行,沃达丰空中通讯公司,卖出,上调,持有,2011-02-18
27059,标普确认路劲基建评级为BB-；并,,BB-,定为,BB,2011-02-17
27060,花旗集团,江苏宁沪高速公路,持有,上调,买进,2011-02-16
27061,德银,全球保险集团,买进,下调,持有,2011-02-16
27062,汇丰,致茂电子股份有限公司,增持,下调,中性,2011-02-16
27063,RaymondJames,Gevo首次,强于大盘,定为,强于大盘,2011-02-16
27064,GMP,Etrion首次,买进,定为,买进,2011-02-15
27065,高盛,当当网首次,中性,定为,中性,2011-02-15
27066,汇丰,闳晖实业股份有限公司,增持,下调,中性,2011-02-15
27067,苏格兰皇家银行,Fortum首次,卖出,定为,卖出,2011-02-14
27068,汇丰,诺基亚公司,中性,下调,减持,2011-02-14
27069,JPMorganCazenove,诺基亚公司,增持,下调,减持,2011-02-14
27070,Rodman&Renshaw,Hyperdynamics首次,强于大盘,定为,强于大盘,2011-02-11
27071,大华继显,思捷环球,卖出,上调,持有,2011-02-11
27072,德银,瑞士信贷,买进,下调,持有,2011-02-11
27073,新闻稿：穆迪,光大银行,新闻稿：穆迪将光大银行评级,上调,Baa3，评级前景稳定,2011-02-10
27074,瑞银,中海油服A股,中性,下调,卖出,2011-02-10
27075,穆迪,中国光大银行,穆迪将中国光大银行评级,上调,Baa3，评级前景为稳定,2011-02-10
27076,野村证券,李宁有限公司,买进,下调,中性,2011-02-10
27077,大和,信和置业,强于大盘,上调,买进,2011-02-10
27078,Cormark,PrimaryEnergy首次,买进,定为,买进,2011-02-09
27079,Wedbush,中电光伏首次,中性,定为,中性,2011-02-09
27080,Wedbush,晶科能源控股有限公司首次,强于大盘,定为,强于大盘,2011-02-09
27081,美国银行/美林,元大金,买进,下调,中性,2011-02-09
27082,标普,人和商业,标普将人和商业的评级前景,下调,负面,2011-02-09
27083,瑞士信贷,中外制药,中性,上调,强于大盘,2011-02-08
27084,摩根士丹利,TimHortons首次,中性,定为,中性,2011-02-05
27085,CollinsStewart,江西赛维LDK太阳能高科技有限公司首次,中性,定为,中性,2011-02-04
27086,德银,西班牙国家银行,买进,下调,持有,2011-02-04
27087,摩根士丹利,欧莱雅,中性,上调,增持,2011-02-04
27088,惠誉,埃及,惠誉将埃及评级,下调,BB，评级前景为负面,2011-02-03
27089,ThinkEquity,MarvellTechnology首次,持有,定为,持有,2011-02-03
27090,花旗集团,大众汽车,买进,下调,持有,2011-02-02
27091,花旗集团,戴姆勒,持有,上调,买进,2011-02-02
27092,花旗集团,欧莱雅首次,买进,定为,买进,2011-02-02
27093,Scotia,加拿大永明金融集团首次,强于类股,定为,强于类股,2011-02-02
27094,Exane法国巴黎银行,渣打集团,弱于大盘,上调,强于大盘,2011-02-01
27095,高盛,俄铝,中性,上调,买进,2011-02-01
27096,德银,中国燃气,持有,下调,卖出,2011-02-01
27097,大华继显,威胜集团,买进,下调,持有,2011-02-01
27098,大华继显,中国燃气,买进,下调,卖出,2011-02-01
27099,美国银行美林,东方海外国际,买进,下调,弱于大盘,2011-02-01
27100,StandpointResearch,DiamondOffshore首次,择机买进,定为,择机买进,2011-01-31
27101,汇丰,日月光半导体,中性,下调,减持,2011-01-31
27102,瑞银,新奥能源,中性,上调,买进,2011-01-31
27103,瑞士信贷,澳博控股,强于大盘,下调,中性,2011-01-31
27104,TudorPickering,Petrominerales首次,择机买进,定为,择机买进,2011-01-29
27105,TudorPickering,PacificRubiales首次,择机买进,定为,择机买进,2011-01-29
27106,TudorPickering,GTE公司首次,择机买进,定为,择机买进,2011-01-29
27107,汇丰,L'Occitane,中性,上调,增持,2011-01-28
27108,美国银行-美林,中国海洋石油,买进,下调,中性,2011-01-28
27109,野村证券,重庆农村商业银行首次,买进,定为,买进,2011-01-28
27110,摩根士丹利,波司登,增持,下调,中性,2011-01-28
27111,花旗集团,港铁公司,买进,下调,持有,2011-01-28
27112,大和,永利澳门,持有,上调,强于大盘,2011-01-28
27113,高盛,波司登,买进,下调,中性,2011-01-27
27114,Deutsche,晨星半导体,买进,下调,持有,2011-01-27
27115,瑞银,联华超市股份有限公司,卖出,上调,中性,2011-01-27
27116,WunderlichSecurities,Ameren首次,卖出,定为,卖出,2011-01-26
27117,法国兴业银行,英国石油公司,买进,下调,持有,2011-01-26
27118,麦格理,当当网首次,强于大盘,定为,强于大盘,2011-01-25
27119,美银/美林,江苏宁沪高速公路,弱于大盘,上调,买进,2011-01-25
27120,摩根大通,远洋地产,中性,上调,增持,2011-01-25
27121,摩根大通,国药控股,减持,上调,中性,2011-01-25
27122,摩根大通,恒安国际,中性,上调,增持,2011-01-25
27123,高盛,康哲药业,买进,下调,中性,2011-01-25
27124,德银,腾讯控股,持有,上调,买进,2011-01-25
27125,摩根士丹利,中银香港（控股）,增持,下调,中性,2011-01-25
27126,麦格理,百度首次,强于大盘,定为,强于大盘,2011-01-24
27127,标普,众安房产,B+；评级展望为稳定,定为,B,2011-01-24
27128,高盛,晶元光电股份有限公司,中性,上调,买进,2011-01-24
27129,Susquehanna,新东方教育科技,中性,上调,正面,2011-01-20
27130,ISIGroup,Google首次,持有,定为,持有,2011-01-19
27131,高盛,瑞声声学,买进,下调,中性,2011-01-19
27132,摩根大通,佐丹奴国际,增持,下调,中性,2011-01-19
27133,汇丰,招商局国际,中性,上调,增持,2011-01-19
27134,MKMPartners,阿尔卡特朗讯首次,中性,定为,中性,2011-01-19
27135,RBC,必和必拓,强于类股,下调,与类股一致,2011-01-18
27136,高盛,优酷网首次,中性,定为,中性,2011-01-18
27137,FirstGlobal,英特尔,与大盘一致,下调,弱于大盘,2011-01-18
27138,苏格兰皇家银行,英国石油公司,持有,上调,买进,2011-01-18
27139,汇丰,中国铝业股份有限公司,中性,上调,增持,2011-01-18
27140,苏格兰皇家银行,汇丰控股,持有,上调,买进,2011-01-17
27141,汇丰,鸿准精密,减持,上调,增持,2011-01-17
27142,野村证券,比亚迪电子,中性,上调,买进,2011-01-17
27143,野村证券,比亚迪电子,中性,上调,买进,2011-01-17
27144,穆迪,印尼主权,穆迪将印尼主权评级,上调,“Ba1”；评级前景为稳定,2011-01-17
27145,穆迪,印尼主权,穆迪将印尼主权评级,上调,Ba1；评级前景为稳定,2011-01-17
27146,GMP,Sundance首次,买进,定为,买进,2011-01-15
27147,花旗集团,美国电力公司,买进,下调,持有,2011-01-14
27148,Auriga,中国移动首次,持有,定为,持有,2011-01-13
27149,汇丰,电讯盈科,增持,下调,中性,2011-01-13
27150,汇丰,健鼎科技,中性,上调,增持,2011-01-13
27151,标普,中国海洋石油拟发行债券,AA-,定为,AA,2011-01-13
27152,巴克莱,渣打集团首次,持有,定为,持有,2011-01-13
27153,RBC,美国铝业公司,与类股一致,下调,弱于类股,2011-01-12
27154,Bernstein,通用电气,强于大盘,下调,与大盘一致,2011-01-12
27155,汇丰,李宁有限公司,中性,下调,减持,2011-01-12
27156,新闻稿：惠誉,西部水泥,“BB”，评级前景为稳定,定为,“BB”，评级前景为稳定,2011-01-12
27157,RBC,SouthernCompany首次,强于大盘,定为,强于大盘,2011-01-12
27158,野村证券,网易公司,中性,上调,买进,2011-01-11
27159,CanaccordGenuity,AnadarkoPetroleum首次,持有,定为,持有,2011-01-11
27160,BMO,麦当劳首次,与大盘一致,定为,与大盘一致,2011-01-11
27161,RBC,美国铝业公司,与类股一致,下调,弱于类股,2011-01-11
27162,BarclaysCapital,尚德太阳能,中性,上调,增持,2011-01-11
27163,瑞士信贷,台达电子,强于大盘,下调,中性,2011-01-11
27164,Scotia,YaraIntl首次,弱于类股,定为,弱于类股,2011-01-11
27165,巴克莱,民生银行,减持,上调,中性,2011-01-10
27166,瑞信,沃达丰空中通讯公司,中性,上调,强于大盘,2011-01-10
27167,瑞银,巴克莱集团,中性,上调,买进,2011-01-10
27168,标普,合生创展集团优先债,B,定为,B,2011-01-10
27169,瑞士信贷,7天连锁酒店集团首次,强于大盘,定为,强于大盘,2011-01-07
27170,瑞士信贷,中国经济型酒店类股首次,增持,定为,增持,2011-01-07
27171,瑞银,重庆农村商业银行首次,买进,定为,买进,2011-01-07
27172,巴克莱,重庆农村商业银行初始,持有,定为,持有,2011-01-07
27173,SunTrustRobinsonHumphrey,ContinentalResources首次,买进,定为,买进,2011-01-07
27174,NobleFinancial,EnerNOC首次,买进,定为,买进,2011-01-06
27175,NobleFinancial,Comverge首次,买进,定为,买进,2011-01-06
27176,瑞银,国美电器,瑞银将国美电器评级由卖出,上调,买进,2011-01-06
27177,Cowen,分众传媒控股有限公司首次,中性,定为,中性,2011-01-05
27178,花旗集团,江西铜业,卖出,上调,买进,2011-01-05
27179,花旗集团,宏基股份有限公司,买进,下调,卖出,2011-01-05
27180,花旗集团,南方航空,卖出,上调,持有,2011-01-05
27181,标普,中骏置业,B+，将其拟发行票据评级定为B,定为,B,2011-01-05
27182,ThinkEquity,新浪首次,买进,定为,买进,2011-01-04
27183,美国银行-美林,家乐福,中性,上调,买进,2011-01-04
27184,新闻稿：标普,华南城,“B+”，拟发行债评级定为“B”,定为,“B,2011-01-04
27185,Avondale,罗技电子,与大盘一致,下调,弱于大盘,2011-01-03
27186,摩根士丹利,碧桂园,摩根士丹利将碧桂园评级,下调,减持,2011-01-03
27187,摩根士丹利,建业地产,摩根士丹利将建业地产评级,下调,减持,2011-01-03
27188,摩根士丹利,龙湖地产有限公司,摩根士丹利将龙湖地产有限公司评级,上调,增持,2011-01-03
27189,摩根士丹利,华润置地,摩根士丹利将华润置地评级,上调,增持,2011-01-03
27190,摩根士丹利,中国海外发展,摩根士丹利将中国海外发展评级,上调,增持,2011-01-03
27191,花旗,中国太保,花旗将中国太保评级由持有,上调,买进,2011-01-03
27192,Jefferies,中国房产信息集团首次,买进,定为,买进,2011-01-01
27193,Jefferies,易居（中国）控股有限公司首次,买进,定为,买进,2011-01-01
27194,Jefferies,MindrayMedIntl首次,买进,定为,买进,2010-12-29
27195,Jefferies,MindrayMedical首次,买进,定为,买进,2010-12-29
27196,美国银行美林,ASM太平洋,中性,上调,买进,2010-12-28
27197,中金公司,中煤能源(H股),中金公司将中煤能源(H股)评级,下调,择机买进,2010-12-28
27198,中金公司,中煤能源(A股),中金公司将中煤能源(A股)评级,下调,择机买进,2010-12-28
27199,CICC,平煤股份,CICC将平煤股份评级,下调,择机买进,2010-12-28
27200,CICC,西山煤电,CICC将西山煤电评级,上调,买进,2010-12-28
27201,CICC,神火股份,CICC将神火股份评级,上调,买进,2010-12-28
27202,CICC,国阳新能首次,择机买进,定为,择机买进,2010-12-28
27203,瑞士信贷,英利绿色能源控股有限公司首次,中性,定为,中性,2010-12-22
27204,WilliamBlair,学大教育首次,强于大盘,定为,强于大盘,2010-12-22
27205,高盛,波司登,中性,上调,买进,2010-12-22
27206,新闻稿：标普已,中渔集团,新闻稿：标普已将中渔集团评级,上调,“BB,2010-12-21
27207,标普,中渔集团,标普将中渔集团评级,上调,BB,2010-12-21
27208,高盛,裕民航运,卖出,上调,中性,2010-12-21
27209,标普,新奥能源,标普将新奥能源评级,上调,BBB,2010-12-21
27210,高盛,中外运航运,买进,下调,中性,2010-12-21
27211,高盛,太平洋航运,买进,下调,中性,2010-12-21
27212,德银,李宁有限公司,持有,下调,卖出,2010-12-21
27213,DBS唯高达,李宁有限公司,买进,下调,持有,2010-12-20
27214,S&PEquityResearch,Wolseley首次,持有,定为,持有,2010-12-18
27215,Octagon,StonegateAgricom首次,买进,定为,买进,2010-12-17
27216,新闻稿：标普,新鸿基地产,新闻稿：标普将新鸿基地产评级,上调,“A,2010-12-17
27217,高盛,云南白药,中性,上调,买进,2010-12-17
27218,高盛,中恒集团首次,买进,定为,买进,2010-12-17
27219,高盛,华润三九首次,买进,定为,买进,2010-12-17
27220,DMG,扬子江,中性,上调,买进,2010-12-17
27221,标普,法国巴黎银行及恒生银行中国子公司,标普将法国巴黎银行及恒生银行中国子公司评级,上调,AA,2010-12-16
27222,新闻稿：标准普尔,香港长期发行人信用,新闻稿：标准普尔将香港长期发行人信用评级,上调,“AAA”,2010-12-16
27223,标普,香港,标普将香港评级,上调,AAA，评级前景为稳定,2010-12-16
27224,汇丰,可成科技,中性,下调,减持,2010-12-16
27225,摩根士丹利,华润水泥控股,增持,下调,中性,2010-12-16
27226,花旗集团,中国银行(H股),买进,下调,持有,2010-12-15
27227,花旗集团,农业银行,持有,上调,买进,2010-12-15
27228,麦格理,丰兴钢铁,弱于大盘,上调,强于大盘,2010-12-15
27229,麦格理,中钢公司,中性,上调,强于大盘,2010-12-15
27230,DahlmanRose,Exelon首次,持有,定为,持有,2010-12-14
27231,新闻稿：标普,太平香港,新闻稿：标普将太平香港评级,上调,“A,2010-12-14
27232,KeyBancCapitalMarkets,ChicagoBridge&Iron首次,持有,定为,持有,2010-12-14
27233,摩根大通,四环医药首次,增持,定为,增持,2010-12-14
27234,高盛,学大教育首次,中性,定为,中性,2010-12-13
27235,标普,超大现代,标普将超大现代评级,上调,BB；评级前景为稳定,2010-12-13
27236,瑞士信贷,巴斯夫公司首次,强于大盘,定为,强于大盘,2010-12-13
27237,瑞银,太平洋航运,买进,下调,中性,2010-12-13
27238,瑞银,东方海外国际,买进,下调,中性,2010-12-13
27239,野村证券,华润置地,减持,上调,中性,2010-12-13
27240,瑞银,中国远洋(H股),中性,下调,卖出,2010-12-13
27241,摩根士丹利,银河娱乐,中性,上调,增持,2010-12-13
27242,美国银行-美林,渣打集团,买进,下调,中性,2010-12-10
27243,高盛,瑞士信贷,买进,下调,中性,2010-12-10
27244,新闻稿：标普,合生创展集团,新闻稿：标普将合生创展集团评级,下调,“B,2010-12-10
27245,摩根士丹利,加拿大皇家银行,中性,下调,减持,2010-12-09
27246,瑞士信贷,阿迪达斯首次,强于大盘,定为,强于大盘,2010-12-09
27247,摩根士丹利,道达尔,增持,下调,中性,2010-12-08
27248,摩根士丹利,荷兰皇家壳牌有限公司,减持,上调,中性,2010-12-08
27249,摩根大通,青岛啤酒H股,减持,上调,中性,2010-12-08
27250,Auriga,中国联通首次,持有,定为,持有,2010-12-07
27251,标准普尔,上海置业,标准普尔将上海置业的评级,下调,“B,2010-12-06
