,content,date
29903,* 高盛将东亚银行评级从买进下调至中性,2011-03-21
29904,* 穆迪将东京电力评级由Aa2下调至A1，仍置于评级观察名单,2011-03-18
29905,* 高盛将西山煤电首次评级定为买进;目标价人民币31.43元,2011-03-18
29906,* 高盛将潞安环能首次评级定为买进;目标价人民币78.58元,2011-03-18
29907,* 高盛将国阳新能首次评级定为中性;目标价人民币28.13元,2011-03-18
29908,* 高盛将平煤股份首次评级定为中性;目标价人民币19.75元,2011-03-18
29909,* 高盛将开滦股份首次评级定为中性;目标价人民币19.30元,2011-03-18
29910,* 高盛将福山能源首次评级定为中性;目标价5.40港元,2011-03-18
29911,* 高盛将大同煤业首次评级定为中性;目标价人民币20.36元,2011-03-18
29912,* 大华继显将中国熔盛重工首次评级定为买进;目标价9.70港元,2011-03-18
29913,* 瑞银将扬农化工首次评级定为买进，目标价人民币34.51元,2011-03-17
29914,* 摩根大通将欧舒丹首次评级定为增持；目标价24港元,2011-03-17
29915,* 大华继显将海天国际评级从买进下调至持有,2011-03-17
29916,* 大和将比亚迪电子评级从买进下调至持有,2011-03-17
29917,* 摩根士丹利将中国平安(H股)评级从增持下调至中性,2011-03-16
29918,* 摩根士丹利将碧生源评级从中性上调至增持,2011-03-16
29919,* 高盛将柳工评级从买进下调至中性,2011-03-16
29920,* 高盛将中联重科(A股)评级从买进下调至中性,2011-03-16
29921,* 花旗集团将中联重科首次评级定为卖出;目标价17.60港元,2011-03-16
29922,* 花旗集团将中国龙工首次评级定为买进;目标价定为5.60港元,2011-03-16
29923,* 大和将中国平安首次评级定为买进;目标价定为109.14港元,2011-03-16
29924,* 大和将中国人寿首次评级定为买进;目标价定为42.66港元,2011-03-16
29925,* 摩根大通将上银科技首次评级定为中性；目标价新台币190元,2011-03-15
29926,* 摩根大通将亚德客国际首次评级定为增持；目标价新台币176元,2011-03-15
29927,* 高盛将民生银行(A股)评级从中性上调至买进,2011-03-15
29928,* 高盛将南京银行评级从卖出上调至中性,2011-03-15
29929,* 高盛将嘉华国际首次评级定为买进，目标价4.50港元,2011-03-15
29930,* 高盛将置富产业信托首次评级定为中性，目标价4.60港元,2011-03-15
29931,* 摩根士丹利将江苏宁沪高速公路评级从中性上调至增持,2011-03-15
29932,* 野村证券将洋华评级从中性下调至减持,2011-03-15
29933,* 标普将东京电力评级列入负面观察名单,2011-03-15
29934,* 花旗集团将中国联通评级从持有上调至买进,2011-03-15
29935,* 花旗集团将神冠控股首次评级定为买进;目标价12港元,2011-03-15
29936,* 大和将创科实业首次评级定为买进;目标价12.70港元,2011-03-15
29937,* 大和将伟易达集团首次评级定为强于大盘;目标价定为100港元,2011-03-15
29938,* 摩根大通将欧洲银行业评级从中性上调至增持,2011-03-14
29939,* 瑞银将Hannover Re首次评级定为中性,2011-03-14
29940,* 摩根大通将上银科技首次评级定为中性；目标价定为新台币200.00元,2011-03-14
29941,* 摩根大通将Airtac首次评级定为增持；目标价新台币220.00元,2011-03-14
29942,* 摩根大通将上海电气评级从增持下调至中性,2011-03-14
29943,* 摩根大通将东方电气(H股)评级从中性上调至增持,2011-03-14
29944,* 高盛将台新金控评级从买进下调至中性,2011-03-14
29945,* 高盛将富邦金控评级从中性上调至买进,2011-03-14
29946,* 高盛将东京电力评级从买进下调至中性,2011-03-14
29947,* 瑞银将中信大锰首次评级定为买进;目标价3.62港元,2011-03-11
29948,* 麦格理将华固建设评级从弱于大盘上调至强于大盘,2011-03-11
29949,* 麦格理将宏普建设评级从弱于大盘上调至强于大盘,2011-03-11
29950,* 摩根士丹利将香港中华煤气评级从减持上调至中性,2011-03-11
29951,* 摩根大通将奇美电子评级从增持下调至中性,2011-03-11
29952,* 大华继显将永晖焦煤首次评级定为买进；目标价6.00港元,2011-03-11
29953,* 大和将智冠评级从买进下调至持有,2011-03-11
29954,* 大和将鹏博士评级从持有下调至卖出,2011-03-11
29955,* 大和将保利协鑫能源首次评级定为买进;目标价4.88港元,2011-03-11
29956,新闻稿：标普将中国平安“A”评级留在负面信用观察名单上,2011-03-10
29957,* 标普仍将中国平安财产保险评级(A)置于负面观察名单,2011-03-10
29958,* 瑞银将敏华控股首次评级定为买进，目标价16.00港元,2011-03-10
29959,* 高盛将上海电气评级从中性下调至卖出,2011-03-10
29960,* 花旗集团将黑石集团首次评级定为买进,2011-03-10
29961,* 瑞士信贷将奇美电子评级从中性上调至强于大盘,2011-03-10
29962,* 瑞士信贷将友达光电评级从中性上调至强于大盘,2011-03-10
29963,* 花旗集团将东方海外国际评级从持有上调至买进,2011-03-10
29964,* 花旗集团将东方海外国际评级从持有上调至买进,2011-03-10
29965,* 大华继显将民生银行首次评级定为买进;目标价8.73港元,2011-03-10
29966,* 大华继显将农业银行首次评级定为买进,2011-03-10
29967,* 苏格兰皇家银行将Brisa首次评级定为持有,2011-03-10
29968,* 苏格兰皇家银行将Atlantia首次评级定为买进,2011-03-10
29969,* 瑞士信贷将欧洲银行业评级从增持下调至中性,2011-03-09
29970,* 摩根大通将纬创资通股份有限公司评级从增持下调至中性,2011-03-09
29971,* Mackie将Electrovaya首次评级定为买进 >EFL.T,2011-03-09
29972,* Brean Murray Carret将英利绿色能源首次评级定为持有,2011-03-08
29973,* Brean Murray Carret将尚德太阳能首次评级定为持有,2011-03-08
29974,* Brean Murray Carret将江西赛维首次评级定为买进,2011-03-08
29975,* Brean Murray Carret将英利绿色能源首次评级定为持有,2011-03-08
29976,* 摩根士丹利将欧洲工业股评级从中性下调至减持,2011-03-08
29977,* 摩根士丹利将电信服务股评级从与其他类股一致上调至具吸引力,2011-03-08
29978,* 摩根大通将联华电子评级从增持下调至中性,2011-03-08
29979,* 瑞士信贷将城市电讯首次评级定为强于大盘;目标价7.10港元,2011-03-08
29980,* 瑞士信贷将电讯盈科首次评级定为中性;目标价定为4.00港元,2011-03-08
29981,* 大和将新奥能源首次评级定为买进;目标价30.00港元,2011-03-08
29982,* Jennings将First Majestic首次评级定为买进 >FR.T,2011-03-08
29983,* 标准普尔将阿曼评级列入负面观察名单,2011-03-07
29984,* 摩根士丹利将iSoftStone评级从中性上调至增持 >ISS,2011-03-07
29985,* 瑞银将台积电评级从中性上调至买进,2011-03-07
29986,* Cowen将Simcere Pharmaceutical首次评级定为中性 >SCR,2011-03-04
29987,* 汇丰将中信泰富评级从增持下调至中性,2011-03-04
29988,* 瑞银将中国中铁首次评级定为中性；目标价5.40港元,2011-03-04
29989,* 瑞银将中国交通建设首次评级定为买进,2011-03-04
29990,* 大华继显将香港中旅首次评级定为买进;目标价定为2.28港元,2011-03-04
29991,* Raymond James将Oil States Internation首次评级定为强烈建议买进 >OIS,2011-03-03
29992,* Raymond James将Credicorp首次评级定为强于大盘 >BAP,2011-03-03
29993,"* Paradigm将Medusa Mining首次评级定为买进,目标价10加元>MLL.T",2011-03-03
29994,* William Blair将中国胜达包装集团首次评级定为与大盘一致 >CPGI,2011-03-03
29995,* 汇丰将太平洋航运评级从增持下调至中性,2011-03-03
29996,* 大和将亿和精密工业控股首次评级定为买进;目标价7.70港元,2011-03-03
29997,* B Riley将谷歌首次评级定为买进 >GOOG,2011-03-02
29998,* 惠誉将汇丰银行评级确认为AA,2011-03-02
29999,* 穆迪将龙湖地产的公司家族评级定为Ba2，前景为稳定,2011-03-02
30000,* 标普将龙湖地产评级定为BB+，前景为稳定,2011-03-02
30001,* 瑞银将港铁公司评级从中性上调至买进,2011-03-02
30002,* B Riley将雅虎公司首次评级定为买进,2011-03-02
30003,* 瑞士信贷将中集集团(A股)首次评级定为中性,2011-03-02
30004,更正：标普将Dynegy评级从垃圾级下调两档，评级展望负面,2011-03-02
30005,新闻稿：穆迪将中国玻璃评级上调至B2；评级前景稳定,2011-03-01
30006,* 穆迪将中国玻璃评级上调至B2；评级前景为稳定,2011-03-01
30007,* 汇丰将台积电评级从中性上调至增持,2011-03-01
30008,* 瑞银将汇丰控股评级从买进下调至中性,2011-03-01
30009,新闻稿：标普将世茂房地产的评级前景从“稳定”下调至“负面”,2011-03-01
30010,* 标准普尔将世茂房地产评级前景修改为负面，债券评级为“BB-”,2011-03-01
30011,* 瑞银将碧桂园评级从中性下调至卖出,2011-02-28
30012,* 瑞银将中国海外发展评级从卖出上调至中性,2011-02-28
30013,* 瑞银将合景泰富评级从中性上调至买进,2011-02-28
30014,* 瑞银将建设银行评级从中性上调至买进,2011-02-28
30015,* 汇丰将可成科技评级从减持上调至增持,2011-02-28
30016,* 汇丰将中兴通讯评级从中性上调至增持,2011-02-28
30017,* 美国银行美林将中国利郎评级从弱于大盘上调至买进,2011-02-28
30018,* Kaufman Bros将江西赛维LDK太阳能高科技有限公司首次评级定为买进 >LDK,2011-02-25
30019,* 高盛将花旗集团评级从确信买进下调至中性,2011-02-25
30020,* 瑞银将江西铜业评级从中性上调至买进,2011-02-25
30021,* 瑞银将欧洲电信类股评级从增持下调至中性,2011-02-25
30022,如果美国无法支付债务利息，穆迪可能将其评级列入观察名单,2011-02-25
30023,惠誉将伊士曼-柯达评级下调两档，评级前景为负面 >EK,2011-02-25
30024,* 花旗集团将港华燃气首次评级定为买进；目标价定为4.80港元,2011-02-25
30025,* 大和将吉利汽车首次评级定为强于大盘；目标价定为3.90港元,2011-02-25
30026,* 大和将华晨中国首次评级定为持有；目标价定为6.20港元,2011-02-25
30027,* 大和将长城汽车首次评级定为买进；目标价定为16.30港元,2011-02-25
30028,* 大和将广汽集团首次评级定为持有；目标价定为10.20港元,2011-02-25
30029,* 大和将比亚迪股份首次评级定为持有；目标价定为31.10港元,2011-02-25
30030,* 大和将东风汽车首次评级定为持有；目标价14.00港元,2011-02-25
30031,* ThinkEquity将甲骨文公司首次评级定为持有,2011-02-24
30032,* 苏格兰皇家银行将Henderson Group评级从持有上调至买进,2011-02-24
30033,* 德银将建业地产首次评级定为买进；目标价3.82港元,2011-02-24
30034,* 更正：摩根大通将恒大地产首次评级定为增持，目标价5.80港元,2011-02-24
30035,* 京华山一将恒生银行首次评级定为持有；目标价132.40港元,2011-02-24
30036,* 高盛将优酷网评级从中性上调至买进 >YOKU,2011-02-23
30037,* RBC将Holly Corp评级上调至强于大盘,2011-02-23
30038,* 花旗集团将索尼公司评级从持有上调至买进,2011-02-23
30039,* First Global将戴尔公司评级从弱于大盘上调至与大盘一致,2011-02-23
30040,新闻稿：穆迪将巴林主权评级列入负面观察名单,2011-02-23
30041,* 穆迪将巴林主权评级列入负面观察名单,2011-02-23
30042,* 元大将宏基目标价从新台币97元下调至93元；维持买进评级,2011-02-23
30043,* 大和将国美电器首次评级定为买进；目标价定为3.85港元,2011-02-23
30044,新闻稿：标普将利比亚长期主权评级下调至BBB+，确认短期评级,2011-02-22
30045,* 德银将新浪评级从持有下调至卖出,2011-02-22
30046,新闻稿：标普将利比亚长期主权评级下调至BBB+，确认短期评级,2011-02-22
30047,* 标普将利比亚长短期评级均置于负面观察名单,2011-02-22
30048,* 汇丰将冠君产业信托评级从减持上调至中性,2011-02-22
30049,* 汇丰将景硕科技股份有限公司评级从中性上调至增持,2011-02-22
30050,新闻稿：穆迪将日本三大银行相关发行人评级前景下调至负面,2011-02-22
30051,* 穆迪将日本大型银行集团的评级前景调整为负面,2011-02-22
30052,新闻稿：穆迪将日本13家政府相关发行人的评级前景调整为负面,2011-02-22
30053,* 穆迪将日本13家政府相关发行人的评级前景调整为负面,2011-02-22
30054,新闻稿：穆迪将日本政府Aa2评级前景从稳定下调至负面,2011-02-22
30055,新闻稿：穆迪将日本政府Aa2评级前景从稳定下调至负面,2011-02-22
30056,* 更正：穆迪预计日本评级展望将覆盖未来1-2年，依形势而定,2011-02-22
30057,* 穆迪将日本Aa2级政府评级前景调整为负面,2011-02-22
30058,新闻稿：惠誉将合作金库银行长期外币发行人违约评级上调至A-,2011-02-22
30059,* 瑞士信贷将金鹰商贸集团首次评级定为强于大盘；目标价23.00港元,2011-02-21
30060,* 瑞士信贷将春天百货首次评级定为强于大盘；目标价2.70港元,2011-02-21
30061,* 瑞士信贷将百盛集团首次评级定为强于大盘；目标价15.00港元,2011-02-21
30062,* 苏格兰皇家银行将沃达丰空中通讯公司评级从卖出上调至持有,2011-02-18
30063,* 摩根士丹利将雷凌科技评级从增持下调,2011-02-18
30064,* 花旗集团将华新丽华首次评级定为持有，目标价新台币18.90元,2011-02-18
30065,穆迪将德国商业银行集团旗下多家实体的评级列入负面观察名单,2011-02-17
30066,* 穆迪将Commerzbank Group评级列入负面观察名单,2011-02-17
30067,* 标普确认路劲基建评级为BB-；并将其拟发债券评级定为BB-,2011-02-17
