,content,date
34378,* 摩根士丹利将中国电信目标价从16.5港元下调至13.5港元,2008-11-10
34379,* 摩根士丹利将联想集团目标价从2.6港元下调至1.8港元,2008-11-10
34380,"* 高盛将丰田汽车目标价从4,100日圆下调至3,000日圆",2008-11-10
34381,* 大华将中国动向目标价从4.10港元下调至3.60港元,2008-11-10
34382,* 大华将李宁有限公司目标价从20.00港元下调至15.20港元,2008-11-10
34383,* 大华将百丽国际目标价从8.50港元下调至3.10港元,2008-11-10
34384,* 大华将达芙妮国际目标价从4.30港元下调至2.80港元,2008-11-10
34385,* 大华将联想集团目标价从4.84港元下调至2.40港元,2008-11-10
34386,* 大和将联想集团目标价从2.39港元下调至1.83港元,2008-11-10
34387,* 大和将精英国际目标价从1.37港元下调至0.161港元,2008-11-10
34388,* 中银国际将思捷环球目标价由61.60港元下调至32.50港元,2008-11-07
34389,* 花旗将远洋地产目标价从7.34港元下调至5.00港元,2008-11-07
34390,* 高盛将招商局国际目标价从29.50港元下调至20港元,2008-11-07
34391,* 摩根士丹利将渣打银行目标价从125港元下调至100港元,2008-11-07
34392,* 花旗集团将太古目标价从67.6港元下调至50港元,2008-11-07
34393,* 花旗将国泰航空目标价从12.6港元下调至6.8港元,2008-11-07
34394,* 高盛将碧桂园目标价定为1.40港元,2008-11-07
34395,* 大和将联咏科技目标价从新台币88元下调至35元,2008-11-07
34396,* 大和将立琦科技目标价从新台币185元下调至154元,2008-11-07
34397,* 大华将金鹰商贸集团目标价从10.35港元下调至6.25港元,2008-11-07
34398,* 瑞士信贷将立琦科技目标价从新台币196元下调至152元,2008-11-07
34399,* 瑞士信贷将香港交易所目标价从90港元下调至65港元,2008-11-07
34400,* 瑞银将中国中铁目标价从6.70港元下调至5.80港元,2008-11-07
34401,"* 瑞士信贷将丰田汽车目标价从4,500日圆下调至3,000日圆",2008-11-07
34402,* 里昂证券（亚洲）将中国人寿目标价由30.1港元下调至24.3港元,2008-11-06
34403,* 摩根士丹利将江西铜业目标价由5.70港元下调5.09港元,2008-11-06
34404,* 高盛将中远太平洋目标价由12.10港元下调至7.40港元,2008-11-06
34405,* 高盛将中国铁建A股目标价从人民币14.40元下调至13元,2008-11-06
34406,* 高盛将中国铁建目标价从14港元下调至12.70港元,2008-11-06
34407,* 麦格理将兆丰金控目标价下调15%，至新台币8.50元,2008-11-06
34408,* 麦格理将华南金融控股目标价从新台币24.10元下调至15.90元,2008-11-06
34409,* 瑞士信贷将宏达国际目标价从新台币625元下调至520元,2008-11-06
34410,* 麦格理将中信金目标价从新台币11.20元下调至新台币8.43元,2008-11-06
34411,* 麦格理将利丰初始评级定为强于大盘，目标价20港元,2008-11-06
34412,* 麦格理将中国水务目标价从2.50港元下调至0.90港元,2008-11-06
34413,* 高盛将电讯盈科目标价从5.00港元下调至4.20港元,2008-11-06
34414,* 花旗集团将新宇亨得利目标价从4.50港元下调至1.80港元,2008-11-06
34415,* 花旗集团将威盛电子目标价从新台币13.50元下调至8.00元,2008-11-06
34416,* 花旗集团将希慎兴业目标价从25.38港元下调至17.42港元,2008-11-06
34417,* 花旗集团将合生创展目标价从17.16港元下调至9.87港元,2008-11-06
34418,* 瑞银将深高速目标价从4.40港元下调至2.84港元,2008-11-06
34419,* 瑞银将深高速A股目标价从人民币5.37元下调至4.25元,2008-11-06
34420,* 瑞银将中国铁建A股目标价从人民币13.3元下调至8.1元,2008-11-06
34421,* 更正：摩根士丹利将理文造纸目标价从2港元上调至2.3港元,2008-11-06
34422,* 大和将工银亚洲目标价从19.25港元下调至10.55港元,2008-11-06
34423,* 大和将富邦银行（香港）目标价从4港元下调至1.80港元,2008-11-06
34424,* 大和将汇丰控股目标价从151.31港元下调至83.35港元,2008-11-06
34425,* 大和将创兴银行目标价从20港元下调至9.40港元,2008-11-06
34426,* 摩根士丹利将中国民航信息网络目标价从4.66港元下调至3.69港元,2008-11-06
34427,* 大和将东亚银行目标价从16.15港元上调至18.1港元,2008-11-06
34428,* 大和将恒基地产目标价从58.80港元下调至39.10港元,2008-11-06
34429,* DBS唯高达将鹰君集团目标价从17.80港元下调至11.46港元,2008-11-06
34430,* 瑞银将中国铁建H股目标价从17.40港元下调至9港元,2008-11-05
34431,* 大和将中国联通H股目标价从18.20港元下调至14.05港元,2008-11-05
34432,* 高盛将AAC Acoustic目标价从6港元下调至4.70港元,2008-11-05
34433,* CPY将中国远洋目标价从18.50港元下调至5.54港元,2008-11-05
34434,* 摩根士丹利将国泰金控目标价从新台币66元下调至45元,2008-11-05
34435,* 大华将中国铁建目标价从12.5港元下调至10.2港元,2008-11-05
34436,* 摩根士丹利将信和置业目标价从10.80港元下调至7.45港元,2008-11-05
34437,* 摩根士丹利将恒隆地产目标价从18.2港元下调至13.2港元,2008-11-05
34438,* 摩根士丹利将新鸿基地产目标价从80港元下调至62.45港元,2008-11-05
34439,* 摩根士丹利将恒基地产目标价定为30.50港元,2008-11-05
34440,* 麦格理将中国铁建目标价从11.4港元下调至10港元,2008-11-05
34441,* 大和将联发科技目标价从新台币353元下调至267元,2008-11-05
34442,* 大和将AAC Acoustic目标价从7港元下调至5.16港元,2008-11-05
34443,* 摩根大通将新兴航运目标价从新台币70元下调至38元,2008-11-05
34444,* 摩根大通将太平洋航运目标价从12港元下调至3.20港元,2008-11-05
34445,* 摩根大通将中国远洋目标价从22.10港元下调至3.00港元,2008-11-05
34446,* 汇丰将AAC Acoustic目标价从8港元下调至4港元,2008-11-05
34447,* 汇丰将奇美电子目标价从新台币14元下调至10.80元,2008-11-05
34448,* 汇丰将友达光电目标价从新台币29.35元下调至25.30元,2008-11-05
34449,* 瑞银将宝钢股份目标价从人民币9.29元下调至3.53元,2008-11-04
34450,* 瑞银将武钢股份目标价从人民币14.54元下调至4.30元,2008-11-04
34451,* 瑞士信贷将中远太平洋目标价从16.20港元下调至8.20港元,2008-11-04
34452,* 高盛将仪征化纤A股目标价从人民币1.90元下调至1.70元,2008-11-04
34453,* 高盛将仪征化纤H股目标价下调至0.45港元,2008-11-04
34454,* 高盛将广达电脑目标价从新台币48元下调至43元,2008-11-04
34455,* 高盛将南亚塑胶目标价从新台币44元下调至30元,2008-11-04
34456,* 花旗集团将鸿海精密目标价从新台币167.83元下调至96元,2008-11-04
34457,* 高盛将建滔积层板目标价从6.20港元下调至2.42港元,2008-11-04
34458,* 瑞士信贷将中国神华目标价从25港元下调至24港元,2008-11-04
34459,* 高盛将台湾塑胶目标价从新台币52元下调至35元,2008-11-04
34460,* 高盛将建滔化工目标价从33.50港元下调至10.59港元,2008-11-04
34461,* 高盛将鸿海精密目标价从新台币115元下调至107元,2008-11-04
34462,* 花旗集团将国泰金控目标价从新台币83元下调至48元,2008-11-04
34463,* 高盛将台湾化纤目标价从新台币40元下调至34元,2008-11-04
34464,* 花旗集团将宏基目标价从新台币68元下调至72元,2008-11-04
34465,* 高盛将晶元光电目标价从新台币36.90元下调至25.90元,2008-11-04
34466,* 高盛将亚信控股目标价从17美元下调至15美元,2008-11-04
34467,* 汇丰将青岛啤酒H股初始评级定为中性，目标价15.70港元,2008-11-04
34468,* 汇丰将青岛啤酒A股初始评级定为中性，目标价人民币18.30元,2008-11-04
34469,* 高盛将阿里巴巴目标价从8.00港元下调至5.40港元,2008-11-04
34470,* 瑞士信贷将天津港发展目标价从2.50港元下调至1.53港元,2008-11-04
34471,* 瑞士信贷将上港集团目标价从人民币4.21元下调至2.85元,2008-11-04
34472,* 瑞士信贷将上港集团目标价从人民币4.21元下调至2.85元,2008-11-04
34473,* DBS唯高达将利丰目标价从25.00港元下调至19.35港元,2008-11-04
34474,* 花旗集团将中国铁建目标价从14.20港元下调至12.10港元,2008-11-04
34475,* 瑞士信贷将招商局国际目标价从36港元下调至22.4港元,2008-11-04
34476,* 麦格理将光磊科技目标价从新台币27元下调至14元,2008-11-04
34477,* 麦格理将中国铁建H股目标价从13.80港元下调至11.40港元,2008-11-04
34478,* 大和将中国东方航空目标价从1.54港元下调至0.73港元,2008-11-04
34479,* 大和将宏达国际目标价从新台币566元下调至479元,2008-11-04
34480,* 大华将中化化肥目标价从5.30港元下调至5.10港元,2008-11-04
34481,* 麦格理将华润创业目标价定为11.30港元,2008-11-04
34482,* 大华将阿里巴巴目标价从5.90港元下调至5.00港元,2008-11-04
34483,* 大华将中国中铁目标价从7.30港元下调至5.90港元,2008-11-04
34484,* 大华将中国铁建目标价从13.29港元下调至12.50港元,2008-11-04
34485,* 汇丰控股将联强国际目标价从新台币77.40元下调至34.40元,2008-11-04
34486,* 瑞士信贷将太平洋航运目标价由12.15港元下调至3.50港元,2008-11-03
34487,* 瑞士信贷将统一企业目标价由新台币44.19元下调至31.10元,2008-11-03
34488,* 瑞士信贷将广达电脑目标价由新台币43元下调至40元,2008-11-03
34489,* 瑞士信贷将力晶半导体目标价由新台币5.60元下调至3.20元,2008-11-03
34490,* 瑞士信贷将南亚科技目标价由新台币8.2元下调至5.4元,2008-11-03
34491,* 瑞士信贷将鸿海精密目标价由新台币120元下调至106元,2008-11-03
34492,* 瑞士信贷将宏基股份目标价由新台币59元下调至54元,2008-11-03
34493,* 瑞士信贷将世茂房地产目标价由7.20港元下调至5.92港元,2008-11-03
34494,* 瑞士信贷将紫金矿业目标价由5.6港元下调至4.1港元,2008-11-03
34495,* 瑞士信贷将腾讯控股目标价由85港元下调至70港元,2008-11-03
34496,* 瑞士信贷将上海电气目标价由6港元下调至5港元,2008-11-03
34497,* 瑞士信贷将中国平安目标价由72港元下调至47港元,2008-11-03
34498,* 瑞士信贷将中国财险目标价由5.8港元下调至5港元,2008-11-03
34499,* 瑞士信贷将江西铜业目标价由7港元下调至4港元,2008-11-03
34500,* 瑞士信贷将中海发展目标价由22.6港元下调至11.2港元,2008-11-03
34501,* 高盛将张裕A目标价下调至人民币42.70元,2008-11-03
34502,* 瑞士信贷将中海集运目标价由3.82港元下调至1.25港元,2008-11-03
34503,* 高盛将永亨银行目标价由112港元下调至36.80港元,2008-11-03
34504,* 瑞士信贷将华润置地目标价由16.23港元下调至11.91港元,2008-11-03
34505,* 高盛将中国旺旺目标价由4.20港元下调至3.50港元,2008-11-03
34506,* 高盛将威盛电子目标价由新台币16.50元下调至9元,2008-11-03
34507,* 高盛将青岛啤酒H股目标价由18.80港元下调至15港元,2008-11-03
34508,* 高盛将青岛啤酒A股目标价由人民币20元下调至15.60元,2008-11-03
34509,* 瑞士信贷将中国海外发展目标价由13.84港元下调至10.9港元,2008-11-03
34510,* 高盛将胜狮货柜目标价1.50港元下调至0.50港元,2008-11-03
34511,* 瑞士信贷将中国人寿目标价从35港元下调至25港元,2008-11-03
34512,* 高盛将渣打银行目标价从305港元下调至116港元,2008-11-03
34513,* 高盛将三一重工目标价从人民币23.27元下调至9.10元,2008-11-03
34514,* 高盛将百盛集团目标价从12.60港元下调至8.80港元,2008-11-03
34515,* 高盛将蒙牛乳业目标价从14港元下调至8.30港元,2008-11-03
34516,* 瑞士信贷将中国远洋目标价从27.9港元下调至6港元,2008-11-03
34517,* 高盛将利福国际目标价从8.68港元下调至6.26港元,2008-11-03
34518,* 高盛将李宁有限公司目标价从15.50港元下调至11.50港元,2008-11-03
34519,* 高盛将银泰百货目标价从2.80港元下调至2.08港元,2008-11-03
34520,* 高盛将工银亚洲目标价从21港元下调至8.70港元,2008-11-03
34521,* 高盛将宏达国际目标价从新台币620元下调至560元,2008-11-03
34522,* 瑞士信贷将交通银行目标价从5.78港元下调至4.11港元,2008-11-03
34523,* 高盛将汇丰控股目标价从150港元下调至102港元,2008-11-03
34524,* 高盛将恒生银行目标价从165港元下调至108港元,2008-11-03
34525,* 高盛将柳工目标价从人民币24.20元下调至8.70元,2008-11-03
34526,* 瑞士信贷将中国银行目标价从2.92港元下调至2.32港元,2008-11-03
34527,* 高盛将国美电器目标价从5.00港元下调至3.20港元,2008-11-03
34528,* 瑞银将江西铜业目标价从9.40港元下调至1.40港元,2008-11-03
34529,* 摩根士丹利将福记食品服务目标价从17.50港元下调至4.60港元,2008-11-03
34530,* 高盛将金鹰商贸集团目标价从7.40港元下调至5.80港元,2008-11-03
34531,* 德意志银行将中海集运目标价从2.70港元下调至1.17港元,2008-11-03
34532,*高盛将远东纺织目标价从新台币28元下调至19元,2008-11-03
34533,* 高盛将大新金融目标价从72港元下调至17港元,2008-11-03
34534,* 高盛将创兴银行目标价从18港元下调至5.70港元,2008-11-03
34535,* 高盛将中国雨润食品集团目标价从14.80港元下调至7.90港元,2008-11-03
34536,* 高盛将中国龙工目标价从7.80港元下调至3.30港元,2008-11-03
34537,* 高盛将中国食品目标价从4.40港元下调至2.40港元,2008-11-03
34538,* 高盛将中国动向目标价从3.70港元下调至3.30港元,2008-11-03
34539,* 高盛将中国粮油控股目标价从6.30港元下调至3.70港元,2008-11-03
34540,* 高盛将光明乳业目标价从人民币3.60元下调至2.40元,2008-11-03
34541,* 高盛将中银香港目标价从16港元下调至9.50港元,2008-11-03
34542,* 高盛将百丽国际目标价从7.30港元下调至4.80港元,2008-11-03
34543,* 高盛将东亚银行目标价从43港元下调至17.70港元,2008-11-03
34544,* 大华将华电国际目标价从2.20港元下调至1.60港元,2008-11-03
34545,* 高盛将安踏体育目标价从6.10港元下调至3.90港元,2008-11-03
34546,* 里昂证券（亚洲）将I.T目标价从0.95港元下调至0.33港元,2008-11-03
34547,* 高盛将日月光半导体美国上市股票目标价从3.30调至2.20美元,2008-11-03
34548,* 高盛将日月光半导体目标价从新台币21.00元下调至14.00元,2008-11-03
